layer,research_code,parent_research_code,name_ar,name_fr,latitude,longitude,source_locator,existing_entity_id
imada,1362280,1362,اوذنة,Oudna,36.599601,10.183211,ADM4 row / research sector code 1362280; dated ADM3 parent 1362,
imada,13569999,1356,البساتين الغربية,El Bassatine Ouest,36.726601,10.268829,ADM4 row / research sector code 13569999; dated ADM3 parent 1356,
imada,1356234,1356,البساتين,El Bassatine,36.72997,10.291639,ADM4 row / research sector code 1356234; dated ADM3 parent 1356,
imada,1362270,1362,الخليدية,Khelidia,36.630499,10.169601,ADM4 row / research sector code 1362270; dated ADM3 parent 1362,
imada,1352217,1352,الرابطة,Errabta,36.738724,10.249149,ADM4 row / research sector code 1352217; dated ADM3 parent 1352,
imada,1362279,1362,الرسالة,Errisala,36.663695,10.339086,ADM4 row / research sector code 1362279; dated ADM3 parent 1362,
imada,1362271,1362,الزاوية,Ez-Zaouia,36.705594,10.270793,ADM4 row / research sector code 1362271; dated ADM3 parent 1362,
imada,1357236,1357,الزهراء المدينة,Ez-Zahra Ville,36.749152,10.309385,ADM4 row / research sector code 1357236; dated ADM3 parent 1357,
imada,1362278,1362,السلام,Essalem,36.618617,10.233142,ADM4 row / research sector code 1362278; dated ADM3 parent 1362,
imada,1358242,1358,الطيب المهيري,Taieb Mehiri,36.783059,10.281949,ADM4 row / research sector code 1358242; dated ADM3 parent 1358,
imada,1362281,1362,القصيبي,El Kessibi,36.599655,10.267954,ADM4 row / research sector code 1362281; dated ADM3 parent 1362,
imada,1362276,1362,القنة,El Gounna,36.56355,10.192209,ADM4 row / research sector code 1362276; dated ADM3 parent 1362,
imada,1362274,1362,الكبوطي,Kabouti,36.558234,10.326053,ADM4 row / research sector code 1362274; dated ADM3 parent 1362,
imada,1360256,1360,المحمدية,Mohamedia,36.675038,10.147704,ADM4 row / research sector code 1360256; dated ADM3 parent 1360,
imada,1352213,1352,المدينة الجديدة 1,La Nouvelle Medina(1),36.751086,10.247701,ADM4 row / research sector code 1352213; dated ADM3 parent 1352,
imada,1352214,1352,المدينة الجديدة 2,La Nouvelle Medina(2),36.742631,10.260508,ADM4 row / research sector code 1352214; dated ADM3 parent 1352,
imada,1353218,1353,المروج 1,El Mourouj (1),36.730787,10.199207,ADM4 row / research sector code 1353218; dated ADM3 parent 1353,
imada,1353219,1353,المروج 3,El Mourouj (3),36.725313,10.210467,ADM4 row / research sector code 1353219; dated ADM3 parent 1353,
imada,1353220,1353,المروج 4,El Mourouj (4),36.717097,10.209194,ADM4 row / research sector code 1353220; dated ADM3 parent 1353,
imada,1353221,1353,المروج 5,El Mourouj (5),36.705853,10.213756,ADM4 row / research sector code 1353221; dated ADM3 parent 1353,
imada,1361264,1361,المغيرة,El Moghira,36.721934,10.157786,ADM4 row / research sector code 1361264; dated ADM3 parent 1361,
imada,1358244,1358,المنجي سليم,Mongi Slim,36.770076,10.268069,ADM4 row / research sector code 1358244; dated ADM3 parent 1358,
imada,1360257,1360,المنجي سليم,Mongi Selim,36.690713,10.15108,ADM4 row / research sector code 1360257; dated ADM3 parent 1360,
imada,1351209,1351,المهيري,El Mehiri,36.752528,10.233966,ADM4 row / research sector code 1351209; dated ADM3 parent 1351,
imada,1361263,1361,الهضاب,El Hidhab,36.70446,10.184767,ADM4 row / research sector code 1361263; dated ADM3 parent 1361,
imada,1352216,1352,الياسمينات,El Yasminet,36.729671,10.240443,ADM4 row / research sector code 1352216; dated ADM3 parent 1352,
imada,1355230,1355,بئر الباي,Bir El Bey,36.703191,10.369421,ADM4 row / research sector code 1355230; dated ADM3 parent 1355,
imada,1353222,1353,بئر القصعة,Bir Kassaa,36.738906,10.211259,ADM4 row / research sector code 1353222; dated ADM3 parent 1353,
imada,1355231,1355,برج السدرية,Borj Cedria,36.681415,10.384592,ADM4 row / research sector code 1355231; dated ADM3 parent 1355,
imada,1357239,1357,برج الوزير,Borj El Louzir,36.745795,10.290343,ADM4 row / research sector code 1357239; dated ADM3 parent 1357,
imada,1351207,1351,بن عروس الشرقية,Ben Arous Est,36.757477,10.225373,ADM4 row / research sector code 1351207; dated ADM3 parent 1351,
imada,1351210,1351,بن عروس الغربية,Ben Arous Ouest,36.747119,10.218383,ADM4 row / research sector code 1351210; dated ADM3 parent 1351,
imada,1356233,1356,بومهل,Bou Mhel,36.715908,10.31122,ADM4 row / research sector code 1356233; dated ADM3 parent 1356,
imada,1362272,1362,جبل الرصاص,Djebel Ressas,36.606703,10.322211,ADM4 row / research sector code 1362272; dated ADM3 parent 1362,
imada,1359250,1359,جوهرة,Jawhara,36.778195,10.22008,ADM4 row / research sector code 1359250; dated ADM3 parent 1359,
imada,1354225,1354,حمام الانف المدينة 2,Hammem Lif Ville 2,36.729162,10.341651,ADM4 row / research sector code 1354225; dated ADM3 parent 1354,
imada,1354224,1354,حمام الانف المدينة,Hammam Lif Ville,36.72705,10.333447,ADM4 row / research sector code 1354224; dated ADM3 parent 1354,
imada,1354228,1354,حمام الانف الملعب,Hammam Lif El Malaab,36.724713,10.351097,ADM4 row / research sector code 1354228; dated ADM3 parent 1354,
imada,1354226,1354,حمام الانف بوقرنين,Hammem Lif Bou Kornine,36.735401,10.328564,ADM4 row / research sector code 1354226; dated ADM3 parent 1354,
imada,1355232,1355,حمام الشط,Hammem Chatt,36.71711,10.365953,ADM4 row / research sector code 1355232; dated ADM3 parent 1355,
imada,1351208,1351,حي ابن عرفة,Cité Ibn Arafa,36.761942,10.222235,ADM4 row / research sector code 1351208; dated ADM3 parent 1351,
imada,1351212,1351,حي الاسكان,Cité El Iskane,36.73871,10.223965,ADM4 row / research sector code 1351212; dated ADM3 parent 1351,
imada,1357237,1357,حي الحبيب,Cité El Habib,36.738438,10.310656,ADM4 row / research sector code 1357237; dated ADM3 parent 1357,
imada,1360258,1360,حي السعادة,Cité Es-Saada,36.654105,10.158279,ADM4 row / research sector code 1360258; dated ADM3 parent 1360,
imada,1361262,1361,حي المستقبل,Cité El Mostakbel,36.696309,10.15632,ADM4 row / research sector code 1361262; dated ADM3 parent 1361,
imada,1360259,1360,حي النسيم,Cité El Nassim,36.674598,10.18606,ADM4 row / research sector code 1360259; dated ADM3 parent 1360,
imada,1354229,1354,حي محمد علي,Cité Mohamed Ali,36.712603,10.338044,ADM4 row / research sector code 1354229; dated ADM3 parent 1354,
imada,1361267,1361,دوار الحوش,Douar ElHouch,36.684962,10.226206,ADM4 row / research sector code 1361267; dated ADM3 parent 1361,
imada,1358245,1358,رادس الغابة,Rades Foret,36.752421,10.265766,ADM4 row / research sector code 1358245; dated ADM3 parent 1358,
imada,1358240,1358,رادس المدينة,Rades Ville,36.763804,10.267476,ADM4 row / research sector code 1358240; dated ADM3 parent 1358,
imada,1358241,1358,رادس الملاحة,Rades Mellaha,36.798484,10.277064,ADM4 row / research sector code 1358241; dated ADM3 parent 1358,
imada,1358243,1358,رادس رمادة,Rades Remada,36.773226,10.278012,ADM4 row / research sector code 1358243; dated ADM3 parent 1358,
imada,1358246,1358,رادس مليان,Rades Meliane,36.763337,10.288654,ADM4 row / research sector code 1358246; dated ADM3 parent 1358,
imada,1351211,1351,سيدي بن عروس,Sidi Ben Arous,36.753807,10.215544,ADM4 row / research sector code 1351211; dated ADM3 parent 1351,
imada,1359255,1359,سيدي رزيق 2,Sidi Rezig (2),36.762924,10.238495,ADM4 row / research sector code 1359255; dated ADM3 parent 1359,
imada,1359254,1359,سيدي رزيق,Sidi Rezig,36.764902,10.248948,ADM4 row / research sector code 1359254; dated ADM3 parent 1359,
imada,1362273,1362,سيدي سالم القارصي,Sidi Salem El Garsi,36.497963,10.301099,ADM4 row / research sector code 1362273; dated ADM3 parent 1362,
imada,1362277,1362,سيدي سعد,Sidi Saad,36.668943,10.260194,ADM4 row / research sector code 1362277; dated ADM3 parent 1362,
imada,1360260,1360,سيدي فرج,Sidi Frej,36.641501,10.102179,ADM4 row / research sector code 1360260; dated ADM3 parent 1360,
imada,1352215,1352,سيدي مصباح,Sidi Mosbah,36.743563,10.239601,ADM4 row / research sector code 1352215; dated ADM3 parent 1352,
imada,1356235,1356,شالة,Chêla,36.706072,10.295758,ADM4 row / research sector code 1356235; dated ADM3 parent 1356,
imada,1361266,1361,شبدّة,Chebeda,36.668395,10.212517,ADM4 row / research sector code 1361266; dated ADM3 parent 1361,
imada,1362275,1362,عين رقاد,Ain Rekad,36.530533,10.228408,ADM4 row / research sector code 1362275; dated ADM3 parent 1362,
imada,1353223,1353,فرحات حشاد,Farhat Hached,36.719974,10.231188,ADM4 row / research sector code 1353223; dated ADM3 parent 1353,
imada,1354227,1354,فرحات حشاد,Farhat Hached,36.727648,10.321954,ADM4 row / research sector code 1354227; dated ADM3 parent 1354,
imada,1361261,1361,فوشانة,Fouchana,36.691535,10.173236,ADM4 row / research sector code 1361261; dated ADM3 parent 1361,
imada,1362269,1362,مرناق الغربية,Mornag Ouest,36.667692,10.283246,ADM4 row / research sector code 1362269; dated ADM3 parent 1362,
imada,1362268,1362,مرناق,Mornag,36.671868,10.302554,ADM4 row / research sector code 1362268; dated ADM3 parent 1362,
imada,1359249,1359,مقرين الرياض,Megrine Riadh,36.770289,10.221181,ADM4 row / research sector code 1359249; dated ADM3 parent 1359,
imada,1359248,1359,مقرين العليا,Megrine Superieure,36.773438,10.247732,ADM4 row / research sector code 1359248; dated ADM3 parent 1359,
imada,1359252,1359,مقرين شاكر,Megrine Chaker,36.782612,10.239081,ADM4 row / research sector code 1359252; dated ADM3 parent 1359,
imada,1359253,1359,مقرين شاكر2,Megrine Chaker(2),36.782889,10.226594,ADM4 row / research sector code 1359253; dated ADM3 parent 1359,
imada,1359251,1359,منزل مبروك,Menzel Mabrouk,36.775905,10.232547,ADM4 row / research sector code 1359251; dated ADM3 parent 1359,
imada,1361265,1361,نعسان,Nâassen,36.698149,10.237536,ADM4 row / research sector code 1361265; dated ADM3 parent 1361,
imada,1358247,1358,نوبو,Noubou,36.757389,10.279618,ADM4 row / research sector code 1358247; dated ADM3 parent 1358,
imada,2157649,2157,اولاد سلامة,Ouled Salama,36.489367,9.509274,ADM4 row / research sector code 2157649; dated ADM3 parent 2157,
imada,2157645,2157,ابن زيدون,Ibn Zeydoun,36.539684,9.435002,ADM4 row / research sector code 2157645; dated ADM3 parent 2157,
imada,2154628,2154,الجميلة,Djamila,36.943849,9.07345,ADM4 row / research sector code 2154628; dated ADM3 parent 2154,
imada,2153613,2153,الجوزة,El Djouza,36.848786,9.012532,ADM4 row / research sector code 2153613; dated ADM3 parent 2153,
imada,2153608,2153,الحمراء,El Hamra,36.866157,9.042434,ADM4 row / research sector code 2153608; dated ADM3 parent 2153,
imada,2153604,2153,الرماضنية,Romadhnia,36.782563,8.993095,ADM4 row / research sector code 2153604; dated ADM3 parent 2153,
imada,2151580,2151,الزوابي,Zouabi,36.727875,9.174627,ADM4 row / research sector code 2151580; dated ADM3 parent 2151,
imada,2154618,2154,الزوارع,Ezzouarâa,36.994304,8.960193,ADM4 row / research sector code 2154618; dated ADM3 parent 2154,
imada,2157650,2157,السلوقية,Es-Slouguia,36.561874,9.539259,ADM4 row / research sector code 2157650; dated ADM3 parent 2157,
imada,2157652,2157,الصخيرة,Es-Sekhira,36.599025,9.430441,ADM4 row / research sector code 2157652; dated ADM3 parent 2157,
imada,2154626,2154,الطبابة,Tebaba,36.896261,9.086287,ADM4 row / research sector code 2154626; dated ADM3 parent 2154,
imada,2153611,2153,الطرهوني,Tarhouni,36.69381,9.048428,ADM4 row / research sector code 2153611; dated ADM3 parent 2153,
imada,2154629,2154,الظهيرات,Dehiret,36.94802,9.116316,ADM4 row / research sector code 2154629; dated ADM3 parent 2154,
imada,2151589,2151,الغرابة,El Ghraba,36.892406,9.205712,ADM4 row / research sector code 2151589; dated ADM3 parent 2151,
imada,2153603,2153,الغرفة,El Ghorfa,36.81169,8.951447,ADM4 row / research sector code 2153603; dated ADM3 parent 2153,
imada,2151584,2151,الغيرية,El Ghriria,36.719135,9.106863,ADM4 row / research sector code 2151584; dated ADM3 parent 2151,
imada,2153602,2153,الفرايجية,El Fraîjia,36.823725,8.983429,ADM4 row / research sector code 2153602; dated ADM3 parent 2153,
imada,2159673,2159,القريعات,El Gueriâat,36.68541,9.755287,ADM4 row / research sector code 2159673; dated ADM3 parent 2159,
imada,2151582,2151,القصبة,El Kasba,36.720959,9.175546,ADM4 row / research sector code 2151582; dated ADM3 parent 2151,
imada,2159667,2159,القصر,El Ksar,36.777215,9.517515,ADM4 row / research sector code 2159667; dated ADM3 parent 2159,
imada,2158657,2158,القمرتي,El Gammarthi,36.54713,9.646509,ADM4 row / research sector code 2158657; dated ADM3 parent 2158,
imada,2153612,2153,القوسة,El Goussa,36.751369,9.045461,ADM4 row / research sector code 2153612; dated ADM3 parent 2153,
imada,2153607,2153,المجالس,El Mejaless,36.821386,9.0567,ADM4 row / research sector code 2153607; dated ADM3 parent 2153,
imada,2152596,2152,المخشبية,Mekhachbia,36.674586,9.274561,ADM4 row / research sector code 2152596; dated ADM3 parent 2152,
imada,2151578,2151,المزارة,El Mzara,36.735953,9.190445,ADM4 row / research sector code 2151578; dated ADM3 parent 2151,
imada,2152593,2152,المعقولة,El Mâagoula,36.701672,9.206897,ADM4 row / research sector code 2152593; dated ADM3 parent 2152,
imada,2151581,2151,المنار,El Manar,36.732996,9.169788,ADM4 row / research sector code 2151581; dated ADM3 parent 2151,
imada,2151585,2151,المنشار,El Mounchar,36.743499,9.297222,ADM4 row / research sector code 2151585; dated ADM3 parent 2151,
imada,2155632,2155,المنشية,El Menchia,36.451488,9.210162,ADM4 row / research sector code 2155632; dated ADM3 parent 2155,
imada,2159675,2159,المواطيس,El Mouatiss,36.660529,9.646312,ADM4 row / research sector code 2159675; dated ADM3 parent 2159,
imada,2156643,2156,النشيمة,En-Nechima,36.568638,9.091628,ADM4 row / research sector code 2156643; dated ADM3 parent 2156,
imada,2151588,2151,النقاشية,En-Nakachia,36.859843,9.258944,ADM4 row / research sector code 2151588; dated ADM3 parent 2151,
imada,2159668,2159,الهري,El Heri,36.721474,9.652969,ADM4 row / research sector code 2159668; dated ADM3 parent 2159,
imada,2152592,2152,الهواري,El Haouari,36.718589,9.186145,ADM4 row / research sector code 2152592; dated ADM3 parent 2152,
imada,2155639,2155,بئر التوتة,Bir Ettouta,36.523506,9.251507,ADM4 row / research sector code 2155639; dated ADM3 parent 2155,
imada,2158660,2158,بئر العش,Bir El Euch,36.457767,9.627651,ADM4 row / research sector code 2158660; dated ADM3 parent 2158,
imada,2151577,2151,باجة,Béja,36.725858,9.182375,ADM4 row / research sector code 2151577; dated ADM3 parent 2151,
imada,2154621,2154,بالليف,Bellif,37.02384,9.0651,ADM4 row / research sector code 2154621; dated ADM3 parent 2154,
imada,2151587,2151,بوحزام,Bou Hzam,36.800939,9.230852,ADM4 row / research sector code 2151587; dated ADM3 parent 2151,
imada,2154619,2154,بوزنة,Bou-Zenna,36.983112,9.171894,ADM4 row / research sector code 2154619; dated ADM3 parent 2154,
imada,2155630,2155,تبرسق المدينة,Teboursouk Ville,36.456545,9.256476,ADM4 row / research sector code 2155630; dated ADM3 parent 2155,
imada,2157644,2157,تستور,Testour,36.545651,9.454474,ADM4 row / research sector code 2157644; dated ADM3 parent 2157,
imada,2159669,2159,توكابر,Tokaber,36.705724,9.5182,ADM4 row / research sector code 2159669; dated ADM3 parent 2159,
imada,2156640,2156,تيبار,Tibar,36.526792,9.113149,ADM4 row / research sector code 2156640; dated ADM3 parent 2156,
imada,2154622,2154,جبل الديس,Djebel Ediss,37.019518,9.152171,ADM4 row / research sector code 2154622; dated ADM3 parent 2154,
imada,2152594,2152,حمام سيالة,Hammam Siala,36.674579,9.165418,ADM4 row / research sector code 2152594; dated ADM3 parent 2152,
imada,2157646,2157,حي 26 فيفري,Cité 26 Février,36.547818,9.445683,ADM4 row / research sector code 2157646; dated ADM3 parent 2157,
imada,2159674,2159,حيدوس,Hidouss,36.755814,9.583756,ADM4 row / research sector code 2159674; dated ADM3 parent 2159,
imada,2158662,2158,خشاب,Khacheb,36.598419,9.725068,ADM4 row / research sector code 2158662; dated ADM3 parent 2158,
imada,2158661,2158,خنقية الدهان,Kheniguet Ed-Dahane,36.463046,9.693315,ADM4 row / research sector code 2158661; dated ADM3 parent 2158,
imada,2156641,2156,دجبة,Djebba,36.48554,9.114899,ADM4 row / research sector code 2156641; dated ADM3 parent 2156,
imada,2155633,2155,دقة,Dougga,36.395067,9.245539,ADM4 row / research sector code 2155633; dated ADM3 parent 2155,
imada,2158659,2158,دور اسماعيل,Dour Esmail,36.55485,9.791114,ADM4 row / research sector code 2158659; dated ADM3 parent 2158,
imada,2155634,2155,ريحانة,Rihana,36.432087,9.125551,ADM4 row / research sector code 2155634; dated ADM3 parent 2155,
imada,2154625,2154,زاقة,Zaga,36.920899,9.012328,ADM4 row / research sector code 2154625; dated ADM3 parent 2154,
imada,2157648,2157,زلدو,Zeldou,36.572982,9.319813,ADM4 row / research sector code 2157648; dated ADM3 parent 2157,
imada,2153601,2153,زهرة مدين الجنوبية,Zahret Medien Sud,36.76173,9.098106,ADM4 row / research sector code 2153601; dated ADM3 parent 2153,
imada,2153600,2153,زهرة مدين,Zahret Medien,36.779289,9.083349,ADM4 row / research sector code 2153600; dated ADM3 parent 2153,
imada,2152598,2152,زواغة,Zouagha,36.656154,9.075981,ADM4 row / research sector code 2152598; dated ADM3 parent 2152,
